004  02983 |Loss: 37.601 | Acc: 83.710% 
004  02984 |Loss: 37.602 | Acc: 83.720% 
004  02985 |Loss: 37.605 | Acc: 83.571% 
004  02986 |Loss: 37.603 | Acc: 83.622% 
004  02987 |Loss: 37.601 | Acc: 83.672% 
004  02988 |Loss: 37.602 | Acc: 83.605% 
004  02989 |Loss: 37.601 | Acc: 83.654% 
004  02990 |Loss: 37.601 | Acc: 83.664% 
004  02991 |Loss: 37.602 | Acc: 83.636% 
004  02992 |Loss: 37.605 | Acc: 83.534% 
004  02993 |Loss: 37.605 | Acc: 83.470% 
004  02994 |Loss: 37.603 | Acc: 83.519% 
004  02995 |Loss: 37.604 | Acc: 83.456% 
004  02996 |Loss: 37.604 | Acc: 83.467% 
004  02997 |Loss: 37.603 | Acc: 83.551% 
004  02998 |Loss: 37.603 | Acc: 83.633% 
004  02999 |Loss: 37.604 | Acc: 83.571% 
004  03000 |Loss: 37.603 | Acc: 83.582% 
004  03001 |Loss: 37.604 | Acc: 83.556% 
004  03002 |Loss: 37.603 | Acc: 83.566% 
004  03003 |Loss: 37.602 | Acc: 83.542% 
004  03004 |Loss: 37.603 | Acc: 83.483% 
004  03005 |Loss: 37.603 | Acc: 83.459% 
004  03006 |Loss: 37.603 | Acc: 83.435% 
004  03007 |Loss: 37.601 | Acc: 83.547% 
004  03008 |Loss: 37.602 | Acc: 83.456% 
004  03009 |Loss: 37.601 | Acc: 83.500% 
004  03010 |Loss: 37.602 | Acc: 83.477% 
004  03011 |Loss: 37.600 | Acc: 83.520% 
004  03012 |Loss: 37.600 | Acc: 83.562% 
004  03013 |Loss: 37.602 | Acc: 83.442% 
004  03014 |Loss: 37.605 | Acc: 83.355% 
004  03015 |Loss: 37.606 | Acc: 83.333% 
004  03016 |Loss: 37.605 | Acc: 83.376% 
004  03017 |Loss: 37.603 | Acc: 83.449% 
004  03018 |Loss: 37.603 | Acc: 83.459% 
004  03019 |Loss: 37.603 | Acc: 83.469% 
004  03020 |Loss: 37.602 | Acc: 83.478% 
004  03021 |Loss: 37.601 | Acc: 83.519% 
004  03022 |Loss: 37.604 | Acc: 83.374% 
004  03023 |Loss: 37.603 | Acc: 83.354% 
004  03024 |Loss: 37.603 | Acc: 83.303% 
004  03025 |Loss: 37.604 | Acc: 83.253% 
004  03026 |Loss: 37.605 | Acc: 83.144% 
004  03027 |Loss: 37.605 | Acc: 83.185% 
004  03028 |Loss: 37.605 | Acc: 83.166% 
004  03029 |Loss: 37.606 | Acc: 83.147% 
004  03030 |Loss: 37.607 | Acc: 83.129% 
004  03031 |Loss: 37.607 | Acc: 83.140% 
004  03032 |Loss: 37.607 | Acc: 83.150% 
004  03033 |Loss: 37.605 | Acc: 83.218% 
004  03034 |Loss: 37.604 | Acc: 83.257% 
004  03035 |Loss: 37.604 | Acc: 83.239% 
004  03036 |Loss: 37.604 | Acc: 83.277% 
004  03037 |Loss: 37.605 | Acc: 83.258% 
004  03038 |Loss: 37.604 | Acc: 83.296% 
004  03039 |Loss: 37.605 | Acc: 83.278% 
004  03040 |Loss: 37.606 | Acc: 83.232% 
004  03041 |Loss: 37.606 | Acc: 83.242% 
004  03042 |Loss: 37.607 | Acc: 83.224% 
004  03043 |Loss: 37.607 | Acc: 83.234% 
004  03044 |Loss: 37.608 | Acc: 83.189% 
004  03045 |Loss: 37.608 | Acc: 83.199% 
004  03046 |Loss: 37.610 | Acc: 83.182% 
004  03047 |Loss: 37.609 | Acc: 83.191% 
004  03048 |Loss: 37.609 | Acc: 83.201% 
004  03049 |Loss: 37.609 | Acc: 83.237% 
004  03050 |Loss: 37.608 | Acc: 83.272% 
004  03051 |Loss: 37.608 | Acc: 83.307% 
004  03052 |Loss: 37.607 | Acc: 83.316% 
004  03053 |Loss: 37.606 | Acc: 83.402% 
004  03054 |Loss: 37.606 | Acc: 83.410% 
004  03055 |Loss: 37.605 | Acc: 83.469% 
004  03056 |Loss: 37.605 | Acc: 83.528% 
004  03057 |Loss: 37.604 | Acc: 83.586% 
004  03058 |Loss: 37.603 | Acc: 83.568% 
004  03059 |Loss: 37.602 | Acc: 83.625% 
004  03060 |Loss: 37.601 | Acc: 83.682% 
004  03061 |Loss: 37.601 | Acc: 83.688% 
004  03062 |Loss: 37.601 | Acc: 83.670% 
004  03063 |Loss: 37.602 | Acc: 83.652% 
004  03064 |Loss: 37.603 | Acc: 83.610% 
004  03065 |Loss: 37.602 | Acc: 83.665% 
004  03066 |Loss: 37.601 | Acc: 83.647% 
004  03067 |Loss: 37.601 | Acc: 83.654% 
004  03068 |Loss: 37.601 | Acc: 83.636% 
004  03069 |Loss: 37.600 | Acc: 83.690% 
004  03070 |Loss: 37.600 | Acc: 83.697% 
004  03071 |Loss: 37.601 | Acc: 83.679% 
004  03072 |Loss: 37.601 | Acc: 83.685% 
004  03073 |Loss: 37.601 | Acc: 83.692% 
004  03074 |Loss: 37.600 | Acc: 83.698% 
004  03075 |Loss: 37.601 | Acc: 83.681% 
004  03076 |Loss: 37.600 | Acc: 83.733% 
004  03077 |Loss: 37.601 | Acc: 83.647% 
004  03078 |Loss: 37.600 | Acc: 83.676% 
004  03079 |Loss: 37.599 | Acc: 83.727% 
004  03080 |Loss: 37.600 | Acc: 83.688% 
004  03081 |Loss: 37.602 | Acc: 83.581% 
004  03082 |Loss: 37.602 | Acc: 83.565% 
004  03083 |Loss: 37.602 | Acc: 83.594% 
004  03084 |Loss: 37.601 | Acc: 83.622% 
004  03085 |Loss: 37.601 | Acc: 83.628% 
004  03086 |Loss: 37.600 | Acc: 83.612% 
004  03087 |Loss: 37.601 | Acc: 83.618% 
004  03088 |Loss: 37.601 | Acc: 83.624% 
004  03089 |Loss: 37.602 | Acc: 83.587% 
004  03090 |Loss: 37.602 | Acc: 83.571% 
004  03091 |Loss: 37.603 | Acc: 83.534% 
004  03092 |Loss: 37.603 | Acc: 83.541% 
004  03093 |Loss: 37.602 | Acc: 83.526% 
004  03094 |Loss: 37.603 | Acc: 83.511% 
004  03095 |Loss: 37.602 | Acc: 83.538% 
004  03096 |Loss: 37.602 | Acc: 83.565% 
004  03097 |Loss: 37.602 | Acc: 83.550% 
004  03098 |Loss: 37.602 | Acc: 83.556% 
004  03099 |Loss: 37.601 | Acc: 83.562% 
004  03100 |Loss: 37.602 | Acc: 83.548% 
004  03101 |Loss: 37.601 | Acc: 83.595% 
004  03102 |Loss: 37.602 | Acc: 83.601% 
004  03103 |Loss: 37.602 | Acc: 83.586% 
004  03104 |Loss: 37.601 | Acc: 83.612% 
004  03105 |Loss: 37.601 | Acc: 83.598% 
004  03106 |Loss: 37.601 | Acc: 83.623% 
004  03107 |Loss: 37.601 | Acc: 83.569% 
004  03108 |Loss: 37.601 | Acc: 83.554% 
004  03109 |Loss: 37.601 | Acc: 83.560% 
004  03110 |Loss: 37.601 | Acc: 83.586% 
004  03111 |Loss: 37.601 | Acc: 83.591% 
004  03112 |Loss: 37.601 | Acc: 83.617% 
004  03113 |Loss: 37.601 | Acc: 83.583% 
004  03114 |Loss: 37.601 | Acc: 83.608% 
004  03115 |Loss: 37.601 | Acc: 83.594% 
004  03116 |Loss: 37.601 | Acc: 83.599% 
004  03117 |Loss: 37.601 | Acc: 83.566% 
004  03118 |Loss: 37.600 | Acc: 83.610% 
004  03119 |Loss: 37.600 | Acc: 83.596% 
004  03120 |Loss: 37.601 | Acc: 83.525% 
004  03121 |Loss: 37.602 | Acc: 83.492% 
004  03122 |Loss: 37.601 | Acc: 83.536% 
004  03123 |Loss: 37.601 | Acc: 83.542% 
004  03124 |Loss: 37.602 | Acc: 83.491% 
004  03125 |Loss: 37.602 | Acc: 83.477% 
004  03126 |Loss: 37.602 | Acc: 83.464% 
004  03127 |Loss: 37.601 | Acc: 83.451% 
004  03128 |Loss: 37.601 | Acc: 83.476% 
004  03129 |Loss: 37.601 | Acc: 83.481% 
004  03130 |Loss: 37.601 | Acc: 83.469% 
004  03131 |Loss: 37.601 | Acc: 83.493% 
004  03132 |Loss: 37.601 | Acc: 83.516% 
004  03133 |Loss: 37.601 | Acc: 83.504% 
004  03134 |Loss: 37.601 | Acc: 83.455% 
004  03135 |Loss: 37.602 | Acc: 83.424% 
004  03136 |Loss: 37.601 | Acc: 83.448% 
004  03137 |Loss: 37.601 | Acc: 83.453% 
004  03138 |Loss: 37.602 | Acc: 83.423% 
004  03139 |Loss: 37.601 | Acc: 83.464% 
004  03140 |Loss: 37.600 | Acc: 83.523% 
004  03141 |Loss: 37.600 | Acc: 83.546% 
004  03142 |Loss: 37.599 | Acc: 83.569% 
004  03143 |Loss: 37.600 | Acc: 83.521% 
004  03144 |Loss: 37.599 | Acc: 83.561% 
004  03145 |Loss: 37.599 | Acc: 83.584% 
004  03146 |Loss: 37.598 | Acc: 83.624% 
004  03147 |Loss: 37.599 | Acc: 83.576% 
004  03148 |Loss: 37.598 | Acc: 83.581% 
004  03149 |Loss: 37.598 | Acc: 83.586% 
004  03150 |Loss: 37.598 | Acc: 83.625% 
004  03151 |Loss: 37.598 | Acc: 83.596% 
004  03152 |Loss: 37.598 | Acc: 83.567% 
004  03153 |Loss: 37.598 | Acc: 83.605% 
004  03154 |Loss: 37.597 | Acc: 83.627% 
004  03155 |Loss: 37.597 | Acc: 83.632% 
004  03156 |Loss: 37.597 | Acc: 83.636% 
004  03157 |Loss: 37.596 | Acc: 83.674% 
004  03158 |Loss: 37.596 | Acc: 83.679% 
004  03159 |Loss: 37.597 | Acc: 83.617% 
004  03160 |Loss: 37.596 | Acc: 83.654% 
004  03161 |Loss: 37.596 | Acc: 83.659% 
004  03162 |Loss: 37.596 | Acc: 83.680% 
004  03163 |Loss: 37.596 | Acc: 83.684% 
004  03164 |Loss: 37.596 | Acc: 83.672% 
004  03165 |Loss: 37.597 | Acc: 83.644% 
004  03166 |Loss: 37.597 | Acc: 83.648% 
004  03167 |Loss: 37.597 | Acc: 83.636% 
004  03168 |Loss: 37.597 | Acc: 83.641% 
004  03169 |Loss: 37.597 | Acc: 83.661% 
004  03170 |Loss: 37.596 | Acc: 83.698% 
004  03171 |Loss: 37.596 | Acc: 83.718% 
004  03172 |Loss: 37.595 | Acc: 83.722% 
004  03173 |Loss: 37.596 | Acc: 83.726% 
004  03174 |Loss: 37.595 | Acc: 83.730% 
004  03175 |Loss: 37.595 | Acc: 83.750% 
004  03176 |Loss: 37.595 | Acc: 83.722% 
004  03177 |Loss: 37.595 | Acc: 83.742% 
004  03178 |Loss: 37.595 | Acc: 83.730% 
004  03179 |Loss: 37.595 | Acc: 83.703% 
004  03180 |Loss: 37.595 | Acc: 83.723% 
004  03181 |Loss: 37.595 | Acc: 83.711% 
004  03182 |Loss: 37.595 | Acc: 83.715% 
004  03183 |Loss: 37.596 | Acc: 83.657% 
004  03184 |Loss: 37.595 | Acc: 83.677% 
004  03185 |Loss: 37.595 | Acc: 83.727% 
004  03186 |Loss: 37.595 | Acc: 83.716% 
004  03187 |Loss: 37.595 | Acc: 83.704% 
004  03188 |Loss: 37.595 | Acc: 83.708% 
004  03189 |Loss: 37.594 | Acc: 83.712% 
004  03190 |Loss: 37.594 | Acc: 83.716% 
004  03191 |Loss: 37.596 | Acc: 83.660% 
004  03192 |Loss: 37.596 | Acc: 83.634% 
004  03193 |Loss: 37.597 | Acc: 83.608% 
004  03194 |Loss: 37.597 | Acc: 83.627% 
004  03195 |Loss: 37.597 | Acc: 83.631% 
004  03196 |Loss: 37.597 | Acc: 83.635% 
004  03197 |Loss: 37.596 | Acc: 83.669% 
004  03198 |Loss: 37.596 | Acc: 83.658% 
004  03199 |Loss: 37.596 | Acc: 83.676% 
004  03200 |Loss: 37.596 | Acc: 83.680% 
004  03201 |Loss: 37.596 | Acc: 83.728% 
004  03202 |Loss: 37.595 | Acc: 83.732% 
004  03203 |Loss: 37.595 | Acc: 83.721% 
004  03204 |Loss: 37.596 | Acc: 83.710% 
004  03205 |Loss: 37.597 | Acc: 83.728% 
004  03206 |Loss: 37.596 | Acc: 83.732% 
004  03207 |Loss: 37.596 | Acc: 83.707% 
004  03208 |Loss: 37.596 | Acc: 83.725% 
004  03209 |Loss: 37.596 | Acc: 83.729% 
004  03210 |Loss: 37.596 | Acc: 83.746% 
004  03211 |Loss: 37.596 | Acc: 83.764% 
004  03212 |Loss: 37.596 | Acc: 83.782% 
004  03213 |Loss: 37.595 | Acc: 83.799% 
004  03214 |Loss: 37.595 | Acc: 83.803% 
004  03215 |Loss: 37.595 | Acc: 83.806% 
004  03216 |Loss: 37.595 | Acc: 83.782% 
004  03217 |Loss: 37.595 | Acc: 83.799% 
004  03218 |Loss: 37.594 | Acc: 83.830% 
004  03219 |Loss: 37.594 | Acc: 83.847% 
004  03220 |Loss: 37.594 | Acc: 83.850% 
004  03221 |Loss: 37.594 | Acc: 83.854% 
004  03222 |Loss: 37.593 | Acc: 83.884% 
004  03223 |Loss: 37.593 | Acc: 83.915% 
004  03224 |Loss: 37.592 | Acc: 83.932% 
004  03225 |Loss: 37.593 | Acc: 83.934% 
004  03226 |Loss: 37.593 | Acc: 83.896% 
004  03227 |Loss: 37.594 | Acc: 83.859% 
004  03228 |Loss: 37.594 | Acc: 83.835% 
004  03229 |Loss: 37.594 | Acc: 83.838% 
004  03230 |Loss: 37.594 | Acc: 83.841% 
004  03231 |Loss: 37.594 | Acc: 83.817% 
004  03232 |Loss: 37.594 | Acc: 83.834% 
004  03233 |Loss: 37.594 | Acc: 83.864% 
004  03234 |Loss: 37.594 | Acc: 83.840% 
004  03235 |Loss: 37.594 | Acc: 83.830% 
004  03236 |Loss: 37.594 | Acc: 83.846% 
004  03237 |Loss: 37.596 | Acc: 83.836% 
004  03238 |Loss: 37.596 | Acc: 83.826% 
004  03239 |Loss: 37.596 | Acc: 83.816% 
004  03240 |Loss: 37.596 | Acc: 83.793% 
004  03241 |Loss: 37.596 | Acc: 83.809% 
004  03242 |Loss: 37.596 | Acc: 83.812% 
004  03243 |Loss: 37.596 | Acc: 83.815% 
004  03244 |Loss: 37.596 | Acc: 83.805% 
004  03245 |Loss: 37.596 | Acc: 83.808% 
004  03246 |Loss: 37.596 | Acc: 83.811% 
004  03247 |Loss: 37.596 | Acc: 83.827% 
004  03248 |Loss: 37.596 | Acc: 83.817% 
004  03249 |Loss: 37.596 | Acc: 83.821% 
004  03250 |Loss: 37.596 | Acc: 83.824% 
004  03251 |Loss: 37.596 | Acc: 83.839% 
004  03252 |Loss: 37.597 | Acc: 83.791% 
004  03253 |Loss: 37.597 | Acc: 83.782% 
004  03254 |Loss: 37.598 | Acc: 83.747% 
004  03255 |Loss: 37.598 | Acc: 83.737% 
004  03256 |Loss: 37.598 | Acc: 83.741% 
004  03257 |Loss: 37.599 | Acc: 83.744% 
004  03258 |Loss: 37.599 | Acc: 83.747% 
004  03259 |Loss: 37.598 | Acc: 83.750% 
004  03260 |Loss: 37.598 | Acc: 83.728% 
004  03261 |Loss: 37.599 | Acc: 83.706% 
004  03262 |Loss: 37.599 | Acc: 83.710% 
004  03263 |Loss: 37.598 | Acc: 83.713% 
004  03264 |Loss: 37.599 | Acc: 83.679% 
004  03265 |Loss: 37.598 | Acc: 83.707% 
004  03266 |Loss: 37.599 | Acc: 83.686% 
004  03267 |Loss: 37.599 | Acc: 83.701% 
004  03268 |Loss: 37.599 | Acc: 83.704% 
004  03269 |Loss: 37.599 | Acc: 83.707% 
004  03270 |Loss: 37.598 | Acc: 83.723% 
004  03271 |Loss: 37.598 | Acc: 83.726% 
004  03272 |Loss: 37.598 | Acc: 83.717% 
004  03273 |Loss: 37.598 | Acc: 83.720% 
004  03274 |Loss: 37.599 | Acc: 83.651% 
004  03275 |Loss: 37.599 | Acc: 83.654% 
004  03276 |Loss: 37.599 | Acc: 83.633% 
004  03277 |Loss: 37.599 | Acc: 83.660% 
004  03278 |Loss: 37.600 | Acc: 83.616% 
004  03279 |Loss: 37.599 | Acc: 83.619% 
004  03280 |Loss: 37.599 | Acc: 83.646% 
004  03281 |Loss: 37.599 | Acc: 83.637% 
004  03282 |Loss: 37.599 | Acc: 83.652% 
004  03283 |Loss: 37.598 | Acc: 83.679% 
004  03284 |Loss: 37.598 | Acc: 83.671% 
004  03285 |Loss: 37.598 | Acc: 83.697% 
004  03286 |Loss: 37.598 | Acc: 83.700% 
004  03287 |Loss: 37.597 | Acc: 83.715% 
004  03288 |Loss: 37.597 | Acc: 83.695% 
004  03289 |Loss: 37.597 | Acc: 83.686% 
004  03290 |Loss: 37.597 | Acc: 83.689% 
004  03291 |Loss: 37.597 | Acc: 83.692% 
004  03292 |Loss: 37.597 | Acc: 83.661% 
004  03293 |Loss: 37.597 | Acc: 83.664% 
004  03294 |Loss: 37.596 | Acc: 83.667% 
004  03295 |Loss: 37.596 | Acc: 83.658% 
004  03296 |Loss: 37.596 | Acc: 83.661% 
004  03297 |Loss: 37.598 | Acc: 83.619% 
004  03298 |Loss: 37.597 | Acc: 83.610% 
004  03299 |Loss: 37.598 | Acc: 83.602% 
004  03300 |Loss: 37.598 | Acc: 83.594% 
004  03301 |Loss: 37.597 | Acc: 83.609% 
004  03302 |Loss: 37.597 | Acc: 83.600% 
004  03303 |Loss: 37.598 | Acc: 83.592% 
004  03304 |Loss: 37.598 | Acc: 83.584% 
004  03305 |Loss: 37.597 | Acc: 83.610% 
004  03306 |Loss: 37.598 | Acc: 83.579% 
004  03307 |Loss: 37.598 | Acc: 83.571% 
004  03308 |Loss: 37.598 | Acc: 83.586% 
004  03309 |Loss: 37.599 | Acc: 83.567% 
004  03310 |Loss: 37.599 | Acc: 83.548% 
004  03311 |Loss: 37.599 | Acc: 83.540% 
004  03312 |Loss: 37.599 | Acc: 83.554% 
004  03313 |Loss: 37.599 | Acc: 83.513% 
004  03314 |Loss: 37.599 | Acc: 83.538% 
004  03315 |Loss: 37.599 | Acc: 83.509% 
004  03316 |Loss: 37.599 | Acc: 83.534% 
004  03317 |Loss: 37.599 | Acc: 83.515% 
004  03318 |Loss: 37.599 | Acc: 83.540% 
004  03319 |Loss: 37.599 | Acc: 83.543% 
004  03320 |Loss: 37.600 | Acc: 83.536% 
004  03321 |Loss: 37.600 | Acc: 83.539% 
004  03322 |Loss: 37.599 | Acc: 83.553% 
004  03323 |Loss: 37.599 | Acc: 83.556% 
004  03324 |Loss: 37.599 | Acc: 83.548% 
004  03325 |Loss: 37.599 | Acc: 83.573% 
004  03326 |Loss: 37.599 | Acc: 83.565% 
004  03327 |Loss: 37.599 | Acc: 83.558% 
004  03328 |Loss: 37.599 | Acc: 83.561% 
004  03329 |Loss: 37.599 | Acc: 83.574% 
004  03330 |Loss: 37.599 | Acc: 83.567% 
004  03331 |Loss: 37.599 | Acc: 83.559% 
004  03332 |Loss: 37.598 | Acc: 83.562% 
004  03333 |Loss: 37.598 | Acc: 83.555% 
004  03334 |Loss: 37.598 | Acc: 83.558% 
004  03335 |Loss: 37.598 | Acc: 83.550% 
004  03336 |Loss: 37.598 | Acc: 83.553% 
004  03337 |Loss: 37.599 | Acc: 83.494% 
004  03338 |Loss: 37.598 | Acc: 83.528% 
004  03339 |Loss: 37.598 | Acc: 83.531% 
004  03340 |Loss: 37.598 | Acc: 83.534% 
004  03341 |Loss: 37.598 | Acc: 83.517% 
004  03342 |Loss: 37.599 | Acc: 83.509% 
004  03343 |Loss: 37.599 | Acc: 83.481% 
004  03344 |Loss: 37.599 | Acc: 83.464% 
004  03345 |Loss: 37.599 | Acc: 83.477% 
004  03346 |Loss: 37.599 | Acc: 83.480% 
004  03347 |Loss: 37.599 | Acc: 83.484% 
004  03348 |Loss: 37.598 | Acc: 83.487% 
004  03349 |Loss: 37.599 | Acc: 83.469% 
004  03350 |Loss: 37.599 | Acc: 83.493% 
004  03351 |Loss: 37.599 | Acc: 83.486% 
004  03352 |Loss: 37.598 | Acc: 83.499% 
004  03353 |Loss: 37.598 | Acc: 83.492% 
004  03354 |Loss: 37.599 | Acc: 83.465% 
004  03355 |Loss: 37.599 | Acc: 83.458% 
004  03356 |Loss: 37.599 | Acc: 83.461% 
004  03357 |Loss: 37.599 | Acc: 83.484% 
004  03358 |Loss: 37.599 | Acc: 83.467% 
004  03359 |Loss: 37.600 | Acc: 83.430% 
004  03360 |Loss: 37.600 | Acc: 83.413% 
004  03361 |Loss: 37.600 | Acc: 83.406% 
004  03362 |Loss: 37.600 | Acc: 83.410% 
004  03363 |Loss: 37.600 | Acc: 83.383% 
004  03364 |Loss: 37.600 | Acc: 83.406% 
004  03365 |Loss: 37.599 | Acc: 83.429% 
004  03366 |Loss: 37.600 | Acc: 83.402% 
004  03367 |Loss: 37.599 | Acc: 83.415% 
004  03368 |Loss: 37.600 | Acc: 83.409% 
004  03369 |Loss: 37.599 | Acc: 83.431% 
004  03370 |Loss: 37.599 | Acc: 83.425% 
004  03371 |Loss: 37.599 | Acc: 83.428% 
004  03372 |Loss: 37.600 | Acc: 83.382% 
004  03373 |Loss: 37.600 | Acc: 83.385% 
004  03374 |Loss: 37.600 | Acc: 83.359% 
004  03375 |Loss: 37.600 | Acc: 83.362% 
004  03376 |Loss: 37.601 | Acc: 83.327% 
004  03377 |Loss: 37.601 | Acc: 83.320% 
004  03378 |Loss: 37.602 | Acc: 83.295% 
004  03379 |Loss: 37.601 | Acc: 83.317% 
004  03380 |Loss: 37.601 | Acc: 83.330% 
004  03381 |Loss: 37.601 | Acc: 83.352% 
004  03382 |Loss: 37.600 | Acc: 83.365% 
004  03383 |Loss: 37.601 | Acc: 83.349% 
004  03384 |Loss: 37.601 | Acc: 83.314% 
004  03385 |Loss: 37.600 | Acc: 83.327% 
004  03386 |Loss: 37.601 | Acc: 83.330% 
004  03387 |Loss: 37.600 | Acc: 83.333% 
004  03388 |Loss: 37.601 | Acc: 83.336% 
004  03389 |Loss: 37.600 | Acc: 83.340% 
004  03390 |Loss: 37.601 | Acc: 83.333% 
004  03391 |Loss: 37.601 | Acc: 83.346% 
004  03392 |Loss: 37.601 | Acc: 83.330% 
004  03393 |Loss: 37.601 | Acc: 83.352% 
004  03394 |Loss: 37.600 | Acc: 83.355% 
004  03395 |Loss: 37.601 | Acc: 83.349% 
004  03396 |Loss: 37.600 | Acc: 83.352% 
004  03397 |Loss: 37.601 | Acc: 83.299% 
004  03398 |Loss: 37.601 | Acc: 83.312% 
004  03399 |Loss: 37.601 | Acc: 83.306% 
004  03400 |Loss: 37.602 | Acc: 83.299% 
004  03401 |Loss: 37.601 | Acc: 83.293% 
004  03402 |Loss: 37.601 | Acc: 83.306% 
004  03403 |Loss: 37.601 | Acc: 83.300% 
004  03404 |Loss: 37.601 | Acc: 83.321% 
004  03405 |Loss: 37.602 | Acc: 83.297% 
004  03406 |Loss: 37.602 | Acc: 83.300% 
004  03407 |Loss: 37.602 | Acc: 83.276% 
004  03408 |Loss: 37.602 | Acc: 83.260% 
004  03409 |Loss: 37.603 | Acc: 83.264% 
004  03410 |Loss: 37.603 | Acc: 83.249% 
004  03411 |Loss: 37.603 | Acc: 83.243% 
004  03412 |Loss: 37.603 | Acc: 83.228% 
004  03413 |Loss: 37.604 | Acc: 83.222% 
004  03414 |Loss: 37.603 | Acc: 83.234% 
004  03415 |Loss: 37.603 | Acc: 83.255% 
004  03416 |Loss: 37.604 | Acc: 83.250% 
004  03417 |Loss: 37.603 | Acc: 83.253% 
004  03418 |Loss: 37.603 | Acc: 83.256% 
004  03419 |Loss: 37.603 | Acc: 83.277% 
004  03420 |Loss: 37.604 | Acc: 83.244% 
004  03421 |Loss: 37.604 | Acc: 83.247% 
004  03422 |Loss: 37.604 | Acc: 83.233% 
004  03423 |Loss: 37.605 | Acc: 83.236% 
004  03424 |Loss: 37.604 | Acc: 83.248% 
004  03425 |Loss: 37.604 | Acc: 83.242% 
004  03426 |Loss: 37.604 | Acc: 83.245% 
004  03427 |Loss: 37.604 | Acc: 83.231% 
004  03428 |Loss: 37.604 | Acc: 83.225% 
004  03429 |Loss: 37.605 | Acc: 83.211% 
004  03430 |Loss: 37.604 | Acc: 83.214% 
004  03431 |Loss: 37.605 | Acc: 83.199% 
004  03432 |Loss: 37.605 | Acc: 83.211% 
004  03433 |Loss: 37.604 | Acc: 83.240% 
004  03434 |Loss: 37.604 | Acc: 83.235% 
004  03435 |Loss: 37.604 | Acc: 83.247% 
004  03436 |Loss: 37.604 | Acc: 83.241% 
004  03437 |Loss: 37.604 | Acc: 83.235% 
004  03438 |Loss: 37.604 | Acc: 83.238% 
004  03439 |Loss: 37.604 | Acc: 83.241% 
004  03440 |Loss: 37.604 | Acc: 83.244% 
004  03441 |Loss: 37.605 | Acc: 83.239% 
004  03442 |Loss: 37.604 | Acc: 83.250% 
004  03443 |Loss: 37.604 | Acc: 83.253% 
004  03444 |Loss: 37.604 | Acc: 83.248% 
004  03445 |Loss: 37.604 | Acc: 83.259% 
004  03446 |Loss: 37.604 | Acc: 83.254% 
004  03447 |Loss: 37.603 | Acc: 83.282% 
004  03448 |Loss: 37.603 | Acc: 83.294% 
004  03449 |Loss: 37.603 | Acc: 83.280% 
004  03450 |Loss: 37.603 | Acc: 83.274% 
004  03451 |Loss: 37.603 | Acc: 83.294% 
004  03452 |Loss: 37.603 | Acc: 83.297% 
004  03453 |Loss: 37.603 | Acc: 83.274% 
004  03454 |Loss: 37.603 | Acc: 83.261% 
004  03455 |Loss: 37.604 | Acc: 83.238% 
004  03456 |Loss: 37.604 | Acc: 83.241% 
004  03457 |Loss: 37.604 | Acc: 83.244% 
004  03458 |Loss: 37.604 | Acc: 83.247% 
004  03459 |Loss: 37.604 | Acc: 83.242% 
004  03460 |Loss: 37.603 | Acc: 83.261% 
004  03461 |Loss: 37.603 | Acc: 83.256% 
004  03462 |Loss: 37.603 | Acc: 83.242% 
004  03463 |Loss: 37.603 | Acc: 83.253% 
004  03464 |Loss: 37.603 | Acc: 83.256% 
004  03465 |Loss: 37.603 | Acc: 83.243% 
004  03466 |Loss: 37.603 | Acc: 83.254% 
004  03467 |Loss: 37.603 | Acc: 83.248% 
004  03468 |Loss: 37.603 | Acc: 83.251% 
004  03469 |Loss: 37.603 | Acc: 83.262% 
004  03470 |Loss: 37.603 | Acc: 83.273% 
004  03471 |Loss: 37.603 | Acc: 83.284% 
004  03472 |Loss: 37.603 | Acc: 83.271% 
004  03473 |Loss: 37.603 | Acc: 83.282% 
004  03474 |Loss: 37.604 | Acc: 83.260% 
004  03475 |Loss: 37.604 | Acc: 83.255% 
004  03476 |Loss: 37.604 | Acc: 83.266% 
004  03477 |Loss: 37.604 | Acc: 83.269% 
004  03478 |Loss: 37.604 | Acc: 83.271% 
004  03479 |Loss: 37.604 | Acc: 83.274% 
004  03480 |Loss: 37.604 | Acc: 83.277% 
004  03481 |Loss: 37.604 | Acc: 83.256% 
004  03482 |Loss: 37.604 | Acc: 83.258% 
004  03483 |Loss: 37.604 | Acc: 83.277% 
004  03484 |Loss: 37.604 | Acc: 83.288% 
004  03485 |Loss: 37.604 | Acc: 83.283% 
004  03486 |Loss: 37.604 | Acc: 83.262% 
004  03487 |Loss: 37.605 | Acc: 83.240% 
004  03488 |Loss: 37.605 | Acc: 83.243% 
004  03489 |Loss: 37.604 | Acc: 83.254% 
004  03490 |Loss: 37.605 | Acc: 83.249% 
004  03491 |Loss: 37.605 | Acc: 83.252% 
004  03492 |Loss: 37.605 | Acc: 83.262% 
004  03493 |Loss: 37.605 | Acc: 83.257% 
004  03494 |Loss: 37.605 | Acc: 83.268% 
004  03495 |Loss: 37.605 | Acc: 83.255% 
004  03496 |Loss: 37.605 | Acc: 83.257% 
004  03497 |Loss: 37.605 | Acc: 83.252% 
004  03498 |Loss: 37.605 | Acc: 83.247% 
004  03499 |Loss: 37.605 | Acc: 83.242% 
004  03500 |Loss: 37.604 | Acc: 83.261% 
